author,author_type,url,location,deal_type,accommodation_type,floor,floors_count,rooms_count,total_meters,price_per_month,commissions,price,district,street,house_number,underground,residential_complex
NF GROUP  St Petersburg,real_estate_agent,https://spb.cian.ru/sale/flat/300372964/,Санкт-Петербург,sale,flat,9,10,4,147.6,-1,0,96600000.0,Петроградский,Ждановская ,45,Чкаловская,Леонтьевский мыс
Петербургская Недвижимость,representative_developer,https://spb.cian.ru/sale/flat/304294038/,Санкт-Петербург,sale,flat,2,12,1,31.92,-1,0,8650224.0,Московский,м. Ленинский проспект,,Ленинский проспект,Сенат
BEYOND. ex-Engel Volkers,real_estate_agent,https://spb.cian.ru/sale/flat/286662063/,Санкт-Петербург,sale,flat,2,9,3,126.7,-1,0,35900000.0,Петроградский,Петровский проспект,11к2,Крестовский остров,Neva Haus
Арсенал-Недвижимость,developer,https://spb.cian.ru/sale/flat/293371706/,Санкт-Петербург,sale,flat,8,12,2,73.96,-1,0,18631264.0,Приморский, Плесецкая,2,Комендантский проспект,Ariosto!
NF GROUP  St Petersburg,real_estate_agent,https://spb.cian.ru/sale/flat/300654989/,Санкт-Петербург,sale,flat,6,7,4,153.5,-1,0,106500000.0,Петроградский,Песочная набережная,40,Чкаловская,
AAG,developer,https://spb.cian.ru/sale/flat/298322121/,Санкт-Петербург,sale,flat,3,9,3,95.28,-1,0,38632800.0,Красногвардейский, Помяловского,,Новочеркасская,Akzent
ID 88456869,unknown,https://spb.cian.ru/sale/flat/299328152/,Санкт-Петербург,sale,flat,9,10,2,64.6,-1,0,15200000.0,Приморский,Богатырский проспект,66к1,Комендантский проспект,
Петербургская Недвижимость,representative_developer,https://spb.cian.ru/sale/flat/303906742/,Санкт-Петербург,sale,flat,2,4,2,50.95,-1,0,12100115.0,Петродворцовый,,,Автово,Дворцовый фасад ЖК
NF GROUP  St Petersburg,real_estate_agent,https://spb.cian.ru/sale/flat/303780844/,Санкт-Петербург,sale,flat,2,7,3,170.3,-1,0,185000000.0,Петроградский,Депутатская ,26,Крестовский остров,Венеция
ЛСР Санкт-Петербург,developer,https://spb.cian.ru/sale/flat/302458629/,Санкт-Петербург,sale,flat,3,25,2,43.4,-1,0,9721600.0,Невский,Октябрьская набережная ЖК,,Ломоносовская,Октябрьская набережная ЖК
BEYOND. ex-Engel Volkers,real_estate_agent,https://spb.cian.ru/sale/flat/300693101/,Санкт-Петербург,sale,flat,6,6,5,360.0,-1,0,449000000.0,Петроградский,Крестовский проспект,12,Крестовский остров,Крестовский 12
Петербургская Строительная Компания,developer,https://spb.cian.ru/sale/flat/302560239/,Санкт-Петербург,sale,flat,3,13,2,57.38,-1,0,16663483.0,Калининский,Полюстровский проспект,,Лесная,Respect
ID 9860074,homeowner,https://spb.cian.ru/sale/flat/303329017/,Санкт-Петербург,sale,flat,2,10,3,100.0,-1,0,41950000.0,Красногвардейский,Пискаревский проспект,1,Площадь Ленина,Четыре горизонта
PLEADA,representative_developer,https://spb.cian.ru/sale/flat/302247079/,Санкт-Петербург,sale,flat,4,8,2,61.8,-1,0,34453219.0,Петроградский,Ремесленная ,17литЗ,Чкаловская,17/33 Петровский остров
BEYOND. ex-Engel Volkers,real_estate_agent,https://spb.cian.ru/sale/flat/303275547/,Санкт-Петербург,sale,flat,7,7,5,326.0,-1,0,299900000.0,Петроградский,Крестовский проспект,30,Крестовский остров,
ЛСР Санкт-Петербург,developer,https://spb.cian.ru/sale/flat/294544573/,Санкт-Петербург,sale,flat,2,15,1,36.9,-1,0,12287700.0,Невский,Октябрьская набережная,57к3,Елизаровская,Цивилизация на Неве
BEYOND. ex-Engel Volkers,real_estate_agent,https://spb.cian.ru/sale/flat/297371569/,Санкт-Петербург,sale,flat,4,6,2,76.6,-1,0,37103093.0,Петроградский,Петровский проспект,2с2,Спортивная,"Элитный комплекс ""ROYAL PARK"""
Петербургская Недвижимость,representative_developer,https://spb.cian.ru/sale/flat/303394062/,Санкт-Петербург,sale,flat,3,5,2,50.55,-1,0,10350011.0,Московский,Пулковский меридиан,,Звездная,Парадный ансамбль
Brokers Pro Недвижимость,real_estate_agent,https://spb.cian.ru/sale/flat/304537426/,Санкт-Петербург,sale,flat,4,7,5,136.4,-1,0,25855000.0,Василеостровский,14-я Васильевского острова линия,31-33,Василеостровская,
Петербургская Недвижимость,representative_developer,https://spb.cian.ru/sale/flat/304168910/,Санкт-Петербург,sale,flat,2,12,2,53.51,-1,0,15250162.0,Московский,1-й Предпортовый проезд,1,Ленинский проспект,Сенат
BEYOND. ex-Engel Volkers,real_estate_agent,https://spb.cian.ru/sale/flat/303577248/,Санкт-Петербург,sale,flat,11,12,4,210.0,-1,0,99000000.0,Петроградский, Глухая Зеленина,4,Чкаловская,Классика
ЛСР Санкт-Петербург,developer,https://spb.cian.ru/sale/flat/301967730/,Санкт-Петербург,sale,flat,2,12,1,37.6,-1,0,14355680.0,Адмиралтейский,Измайловское,,Фрунзенская,ЛСР. Измайловский
BEYOND. ex-Engel Volkers,real_estate_agent,https://spb.cian.ru/sale/flat/287440982/,Санкт-Петербург,sale,flat,1,4,2,111.3,-1,0,166905000.0,Петроградский,1-я Березовая аллея,7,Черная речка,Резиденция на Каменном
Euroinvest Development,developer,https://spb.cian.ru/sale/flat/293271694/,Санкт-Петербург,sale,flat,2,12,1,32.67,-1,0,9572310.0,Выборгский,проспект Энгельса,29,Удельная,ID Svetlanovskiy
BEYOND. ex-Engel Volkers,real_estate_agent,https://spb.cian.ru/sale/flat/296750913/,Санкт-Петербург,sale,flat,9,9,-1,206.0,-1,0,149000000.0,Центральный,Шпалерная ,60,Чернышевская,
AAG,developer,https://spb.cian.ru/sale/flat/298267697/,Санкт-Петербург,sale,flat,2,7,3,77.14,-1,0,42407252.0,Василеостровский,Васильевский,,Василеостровская,Amo
BEYOND. ex-Engel Volkers,real_estate_agent,https://spb.cian.ru/sale/flat/301037481/,Санкт-Петербург,sale,flat,9,9,5,155.8,-1,0,90000000.0,Центральный,Шпалерная ,60,Чернышевская,
ЛСР Санкт-Петербург,developer,https://spb.cian.ru/sale/flat/294544586/,Санкт-Петербург,sale,flat,2,15,2,71.1,-1,0,19197000.0,Невский,Октябрьская набережная,57к3,Елизаровская,Цивилизация на Неве
NF GROUP  St Petersburg,real_estate_agent,https://spb.cian.ru/sale/flat/302747500/,Санкт-Петербург,sale,flat,3,12,-1,180.0,-1,0,67000000.0,Петроградский,Барочная ,12,Чкаловская,
RBI,developer,https://spb.cian.ru/sale/flat/301282885/,Санкт-Петербург,sale,flat,7,16,-1,25.8,-1,0,8500000.0,Московский,Ташкентская ,6к2,Московские ворота,Апарт-отель ARTSTUDIO М103
BEYOND. ex-Engel Volkers,real_estate_agent,https://spb.cian.ru/sale/flat/298392017/,Санкт-Петербург,sale,flat,5,6,3,86.8,-1,0,84500000.0,Петроградский,Спортивная ,2,Крестовский остров,Крестовский de luxe
Euroinvest Development,developer,https://spb.cian.ru/sale/flat/298884866/,Санкт-Петербург,sale,flat,7,10,1,29.21,-1,0,9055100.0,Выборгский, Курчатова,,Политехническая,iD Polytech
BEYOND. ex-Engel Volkers,real_estate_agent,https://spb.cian.ru/sale/flat/298392016/,Санкт-Петербург,sale,flat,2,11,3,97.8,-1,0,43000000.0,Красногвардейский,Пискаревский проспект,1,Площадь Ленина,Четыре горизонта
ЛСР Санкт-Петербург,developer,https://spb.cian.ru/sale/flat/303861667/,Санкт-Петербург,sale,flat,7,12,2,48.9,-1,0,20577120.0,Адмиралтейский,Измайловское,,Фрунзенская,ЛСР. Измайловский
Puzzle Realty,real_estate_agent,https://spb.cian.ru/sale/flat/302164935/,Санкт-Петербург,sale,flat,7,14,1,49.2,-1,0,10900000.0,Невский, Латышских Стрелков,1,Проспект Большевиков,
Шельф,developer,https://spb.cian.ru/sale/flat/296842453/,Санкт-Петербург,sale,flat,14,26,1,30.4,-1,0,6961600.0,Пушкинский,проспект Новгородский,2к3,Шушары,Simple
BEYOND. ex-Engel Volkers,real_estate_agent,https://spb.cian.ru/sale/flat/295476817/,Санкт-Петербург,sale,flat,4,4,2,89.0,-1,0,84500000.0,Центральный,Гагаринская ,1/24,Площадь Ленина,
Петербургская Недвижимость,representative_developer,https://spb.cian.ru/sale/flat/303870458/,Санкт-Петербург,sale,flat,2,7,1,37.11,-1,0,12600051.0,Невский,проспект Обуховской обороны,36,Елизаровская,Astra Marine на набережной
NF GROUP  St Petersburg,real_estate_agent,https://spb.cian.ru/sale/flat/298017707/,Санкт-Петербург,sale,flat,4,4,-1,533.2,-1,0,159900000.0,Петроградский,Константиновский проспект,26В,Крестовский остров,
Трест 36,developer,https://spb.cian.ru/sale/flat/299783319/,Санкт-Петербург,sale,flat,7,8,1,28.0,-1,0,7700000.0,Невский, Седова,89К3,Ломоносовская,Belevsky Club
BEYOND. ex-Engel Volkers,real_estate_agent,https://spb.cian.ru/sale/flat/303640095/,Санкт-Петербург,sale,flat,5,7,2,91.0,-1,0,28200000.0,Василеостровский,11-я Васильевского острова линия,56,Василеостровская,Клубный дом Monodom Line
Алькор,developer,https://spb.cian.ru/sale/flat/303221757/,Санкт-Петербург,sale,flat,3,5,1,24.47,-1,0,8504240.0,Кронштадтский,дорога Цитадельская,,Беговая,Кронфорт
BEYOND. ex-Engel Volkers,real_estate_agent,https://spb.cian.ru/sale/flat/299653490/,Санкт-Петербург,sale,flat,1,4,5,324.0,-1,0,320000000.0,Петроградский,Чкаловское,5,Крестовский остров,
Унистрой,developer,https://spb.cian.ru/sale/flat/296297983/,Санкт-Петербург,sale,flat,2,5,1,27.25,-1,0,8313000.0,Курортный,,,Беговая,Лисино ЖК
BEYOND. ex-Engel Volkers,real_estate_agent,https://spb.cian.ru/sale/flat/285555839/,Санкт-Петербург,sale,flat,4,10,3,159.1,-1,0,59000000.0,Петроградский,Ждановская ,45,Чкаловская,Леонтьевский мыс
ПИК,developer,https://spb.cian.ru/sale/flat/284566344/,Санкт-Петербург,sale,flat,10,12,1,22.4,-1,0,8925638.0,Василеостровский,Гавань,1,Приморская,Шкиперский 19 ЖК
NF GROUP  St Petersburg,real_estate_agent,https://spb.cian.ru/sale/flat/298017706/,Санкт-Петербург,sale,flat,9,9,4,128.4,-1,0,69000000.0,Петроградский,Аптекарский проспект,5,Петроградская,BOTANICA
Euroinvest Development,developer,https://spb.cian.ru/sale/flat/293271666/,Санкт-Петербург,sale,flat,2,12,2,59.31,-1,0,16428870.0,Выборгский,проспект Энгельса,29,Удельная,ID Svetlanovskiy
NF GROUP  St Petersburg,real_estate_agent,https://spb.cian.ru/sale/flat/302072216/,Санкт-Петербург,sale,flat,9,10,4,245.9,-1,0,300000000.0,Петроградский,Ждановская ,45,Чкаловская,Леонтьевский мыс
РСТИ,developer,https://spb.cian.ru/sale/flat/295858567/,Санкт-Петербург,sale,flat,5,9,1,20.75,-1,0,5543150.0,Красносельский, Тамбасова,5,Проспект Ветеранов,Кинопарк
BEYOND. ex-Engel Volkers,real_estate_agent,https://spb.cian.ru/sale/flat/297286340/,Санкт-Петербург,sale,flat,2,9,3,109.35,-1,0,34900000.0,Петроградский,Петровский проспект,11к3,Крестовский остров,Neva Haus
Петербургская Недвижимость,representative_developer,https://spb.cian.ru/sale/flat/304144006/,Санкт-Петербург,sale,flat,3,15,1,32.05,-1,0,8500204.0,Невский,Невский,,Ломоносовская,Пульс Премьер ЖК
BEYOND. ex-Engel Volkers,real_estate_agent,https://spb.cian.ru/sale/flat/292289237/,Санкт-Петербург,sale,flat,4,7,3,133.8,-1,0,160000000.0,Петроградский,Депутатская ,26,Крестовский остров,Венеция
